idpalavra,COUNT(palavra_localizacao.idpalavra),palavra,polaridade_LIWC,polaridade_OpLexicon,polaridade_ReLiLex,polaridade_Sentilex,polaridade_WordnetBr
18046,6,insultos,-1,0,0,0,0
6765,6,isentando,1,0,0,0,0
21344,6,julgo,-1,0,0,0,0
21386,6,lamentamos,-1,0,0,0,0
35562,6,loucas,-1,-1,0,0,0
21681,6,manteremos,1,0,0,0,0
25092,6,mantermos,1,0,0,0,0
28505,6,maravilhoso,1,1,1,1,0
17074,6,medíocre,-1,-1,0,-1,0
6693,6,melhoraria,1,0,0,0,0
40397,5,abri,1,0,0,0,0
21165,5,abrigo,1,0,0,0,0
34839,5,absolveu,1,0,0,0,0
35944,5,absolvidos,1,0,0,0,0
3313,5,abusando,-1,0,0,0,0
45083,5,aceitei,1,0,0,0,0
36380,5,acidentalmente,1,0,0,0,0
41090,5,acreditarem,1,0,0,0,0
46518,5,acreditem,1,0,0,0,0
32246,5,acreditemos,1,0,0,0,0
48088,5,admiração,1,0,0,0,1
25721,5,admita,1,0,0,0,0
33541,5,admitidos,1,0,0,0,0
23712,5,agitam,-1,0,0,0,0
41981,5,agradaram,1,0,0,0,0
37066,5,aguerrida,-1,0,0,0,0
28525,5,ajudada,1,1,0,0,0
18381,5,alcançará,1,0,0,0,0
11779,5,aliviando,1,0,0,0,0
34784,5,alteravam,-1,0,0,0,0
50520,5,amam,1,0,0,0,0
30944,5,ambiguidade,-1,0,0,-1,0
21255,5,ameaçadas,-1,0,0,0,0
33617,5,ameaçava,-1,0,0,0,0
34731,5,ameaçavam,-1,0,0,0,0
29463,5,angústia,-1,0,0,0,-1
50637,5,animosidade,-1,0,0,-1,0
19771,5,apaziguamento,1,0,0,0,0
46418,5,apego,1,0,0,0,0
15743,5,apoiariam,1,0,0,0,0
36251,5,arduamente,-1,0,0,0,0
11729,5,arrogância,-1,0,0,-1,0
7944,5,assiste,1,0,0,0,0
41595,5,atenuados,1,0,0,0,0
11241,5,atingia,1,0,0,0,0
25637,5,atingirmos,1,0,0,0,0
29132,5,atingisse,1,0,0,0,0
29026,5,autoconfiança,1,0,0,1,0
22172,5,auxiliam,1,0,0,0,0
29638,5,barbaridade,-1,0,0,-1,0
39405,5,brava,1,0,0,0,0
3646,5,burlando,-1,0,0,0,0
39860,5,calado,-1,1,0,0,0
15042,5,caridade,1,0,0,0,0
17783,5,celebrada,1,0,0,0,0
13940,5,chato,-1,1,-1,-1,0
21866,5,combinam,1,0,0,0,0
39660,5,combine,1,0,0,0,0
16522,5,compartilhadas,1,0,0,0,0
25079,5,compartilhando,1,0,0,0,0
45041,5,compartilhem,1,0,0,0,0
28630,5,concordando,1,0,0,0,0
9645,5,conferem,1,0,0,0,0
32592,5,conferindo,1,0,0,0,0
2117,5,confiou,1,0,0,0,0
21034,5,confusa,-1,-1,0,0,0
13021,5,conseguissem,1,0,0,0,0
13754,5,considerei,1,0,0,0,0
16797,5,contentes,1,1,0,0,0
20776,5,contestadas,-1,-1,0,0,0
15912,5,contrata,1,0,0,0,0
26177,5,contrate,1,0,0,0,0
18792,5,controlou,-1,0,0,0,0
33165,5,corresponderá,1,0,0,0,0
17300,5,credita,1,0,0,0,0
17065,5,creditadas,1,0,0,0,0
17989,5,creditar,1,-1,0,0,0
9643,5,cumpri,1,0,0,0,0
34144,5,danada,-1,-1,0,0,0
45163,5,dedicadas,1,1,0,0,0
35889,5,defeito,-1,0,-1,0,0
20013,5,defendam,1,0,0,0,0
22185,5,defendemos,1,0,0,0,0
2786,5,desafiada,1,-1,0,0,0
15665,5,desfazerem,-1,0,0,0,0
42965,5,desmentiu,-1,0,0,0,0
24295,5,desnecessariamente,-1,0,0,0,0
20368,5,destinarem,-1,0,0,0,0
12630,5,destinava,-1,0,0,0,0
5699,5,destruído,-1,-1,0,-1,0
43812,5,destruiria,-1,0,0,0,0
49267,5,deturpar,-1,-1,0,-1,0
19668,5,devastada,-1,-1,0,0,0
8449,5,dignas,1,1,0,0,0
28428,5,diminuirão,1,0,0,0,0
40883,5,discrição,1,0,0,1,0
19607,5,disputados,-1,-1,0,0,0
33618,5,distúrbio,-1,0,0,0,0
28372,5,divergindo,-1,0,0,0,0
18487,5,divergiram,-1,0,0,0,0
10685,5,empregaram,1,0,0,0,0
20902,5,empregou,1,0,0,0,0
19020,5,encolhendo,-1,0,0,0,0
19001,5,encolherá,-1,0,0,0,0
31739,5,encorajando,1,0,0,0,0
9733,5,enfraquecem,-1,0,0,0,0
24262,5,enfraqueceu,-1,0,0,0,0
33047,5,enganam,-1,0,0,0,0
24709,5,escuro,-1,0,0,-1,0
19060,5,esperançoso,1,1,0,1,1
29668,5,esperaríamos,1,0,0,0,0
39478,5,esperemos,1,0,0,0,0
46583,5,esquentou,1,0,0,0,0
41715,5,esticado,-1,-1,0,-1,0
19527,5,esticar,-1,0,0,0,0
40637,5,excederem,1,0,0,0,0
33387,5,facilitará,1,0,0,0,0
26988,5,falir,-1,1,0,0,0
12290,5,favoreça,1,0,0,0,0
46797,5,feder,-1,0,0,0,0
19151,5,ferem,-1,0,0,0,0
22551,5,ferindo,-1,0,0,0,0
24248,5,finos,1,0,0,0,0
28770,5,furto,-1,0,0,0,0
37884,5,ganhasse,1,0,0,0,0
30621,5,gostaram,1,0,0,0,0
20557,5,gritar,-1,1,0,0,0
24297,5,gritavam,-1,0,0,0,0
46667,5,grosseiro,-1,-1,0,-1,0
11515,5,harmonizar,1,1,0,0,0
48892,5,hostilidade,-1,0,0,-1,-1
27062,5,hostilidades,-1,0,0,0,0
16690,5,ignorante,-1,-1,0,-1,0
31480,5,ilimitada,1,0,0,0,0
37898,5,impaciente,-1,-1,-1,-1,0
19640,5,impeçam,-1,0,0,0,0
40219,5,impedi,-1,0,0,0,0
8146,5,importando,1,0,0,0,0
25021,5,importava,1,0,0,0,0
21622,5,impropriedade,-1,0,0,0,0
13813,5,inconsistência,-1,0,0,-1,0
27433,5,indefinido,-1,-1,0,-1,0
37512,5,inimiga,-1,-1,0,0,0
4228,5,invadindo,-1,0,0,0,0
18913,5,invadiu,-1,0,0,0,0
26929,5,inventar,1,0,0,0,0
17831,5,isolou,-1,0,0,0,0
25354,5,julgando,-1,0,0,0,0
4143,5,largamente,1,0,0,0,0
44624,5,leais,1,1,0,0,0
26765,5,liberaria,1,0,0,0,0
6440,5,ligeiro,1,0,0,0,0
26542,5,loucos,-1,-1,0,0,0
7627,5,lucra,1,0,0,0,0
26882,5,lucram,1,0,0,0,0
48084,5,lutas,-1,0,0,0,0
22786,5,mantinham,1,0,0,0,0
25614,5,mantivessem,1,0,0,0,0
28338,5,maravilhosa,1,1,0,0,0
28202,5,noticiar,0,-1,0,0,0
28567,5,numerosas,0,-1,0,0,0
21510,5,obsoleto,0,-1,0,-1,0
54142,5,omisso,0,-1,0,-1,0
44578,5,orgulhoso,0,1,0,-1,1
30337,5,originários,0,-1,0,0,0
2788,5,ousados,0,1,0,0,0
47829,5,palacianos,0,0,0,0,0
41776,5,palmar,0,0,0,0,0
17721,5,penalizar,0,0,0,0,0
29935,5,perecíveis,0,-1,0,0,0
26546,5,pertencer,0,0,0,0,0
28382,5,perturbador,0,-1,1,-1,0
28643,5,perversas,0,-1,0,0,0
30323,5,pesquisar,0,1,0,0,0
32811,5,peticionar,0,1,0,0,0
54274,5,pétreas,0,-1,0,0,0
13918,5,plausíveis,0,1,0,0,0
16714,5,postergados,0,0,0,0,0
40483,5,pouquíssimo,0,1,0,0,0
29269,5,primos,0,-1,0,0,0
25340,5,probo,0,1,0,1,0
19115,5,pronunciado,0,0,0,0,0
26074,5,propiciar,0,0,0,0,0
18478,5,próspera,0,1,0,0,0
784,5,próspero,0,1,0,1,0
35347,5,pulverizar,0,0,0,0,0
24676,5,questionável,0,-1,0,-1,0
3026,5,ratificar,0,1,0,0,0
14477,5,reassumir,0,0,0,0,0
36812,5,receosos,0,-1,0,0,0
30351,5,recolhidas,0,0,0,0,0
37117,5,redigir,0,1,0,0,0
14975,5,reerguer,0,0,0,0,0
15252,5,refeitos,0,1,0,0,0
14043,5,reformistas,0,0,0,0,0
33901,5,reguladas,0,1,0,0,0
39524,5,reiterar,0,1,0,0,0
32058,5,renomados,0,1,0,0,0
19550,5,repentino,0,-1,0,0,0
25486,5,repentinos,0,-1,0,0,0
22038,5,reposta,0,1,0,0,0
8159,5,residente,0,0,0,0,0
23567,5,retida,0,0,0,0,0
45633,5,retido,0,0,0,-1,0
20201,5,retumbante,0,-1,0,-1,0
35120,5,reverberar,0,0,0,0,0
31344,5,reversa,0,1,0,0,0
47116,5,ruidosas,0,-1,0,0,0
39536,5,salgado,0,1,0,0,0
11011,5,salientar,0,1,0,0,0
3678,5,sancionados,0,0,0,0,0
50587,5,sanear,0,1,0,0,0
14749,5,satisfatórios,0,1,0,0,0
26821,5,selado,0,-1,0,0,0
11486,5,sexual,0,0,0,0,0
32619,5,silenciosa,0,0,0,0,0
19268,5,simultâneas,0,0,0,0,0
20875,5,simultâneos,0,0,0,0,0
26481,5,sindicalizado,0,0,0,0,0
26972,5,sindicalizados,0,0,0,0,0
13947,5,situados,0,-1,0,0,0
11204,5,soar,0,0,0,0,0
26616,5,sobrecarregados,0,-1,0,0,0
24491,5,sofisticada,0,1,0,0,0
42937,5,solucionada,0,1,0,0,0
37963,5,sonhar,0,0,0,0,0
27241,5,sorteado,0,-1,0,0,0
13546,5,soviético,0,0,0,0,0
40966,5,subscrita,0,0,0,0,0
31281,5,sucumbir,0,0,0,-1,0
14433,5,súditos,0,-1,0,0,0
20932,5,suicida,0,-1,0,-1,0
19647,5,sumir,0,-1,0,0,0
10463,5,surreal,0,-1,-1,-1,0
48242,5,sustar,0,1,0,0,0
25123,5,tardia,0,-1,0,0,0
11761,5,tentada,0,-1,0,0,0
37042,5,testemunhar,0,0,0,0,0
4516,5,tímidos,0,-1,0,0,0
17069,5,tocados,0,-1,0,0,0
21949,5,trabalhoso,0,-1,0,0,0
35558,5,transexual,0,0,0,0,0
16133,5,treinar,0,1,0,0,0
36065,5,turco,0,1,0,0,0
18520,5,unida,0,-1,0,0,0
16307,5,valiosos,0,1,0,0,0
21467,5,veloso,0,0,0,0,0
34211,5,veras,0,1,0,0,0
27314,5,vermelhas,0,0,0,0,0
9929,5,volante,0,0,0,0,0
38651,5,carisma,0,0,1,1,0
7542,5,empatia,0,0,1,0,0
47533,5,calúnia,0,0,0,-1,0
2178,5,demagogia,0,0,0,-1,0
48162,5,descoordenação,0,0,0,-1,0
33923,5,desonestidade,0,0,0,-1,0
32365,5,farsa,0,0,0,-1,0
48189,5,patifaria,0,0,0,-1,0
28380,5,realismo,0,0,0,1,0
37063,5,sofisticação,0,0,0,1,0
25315,5,stress,0,0,0,-1,0
35395,5,suborno,0,0,0,-1,0
41234,5,subserviência,0,0,0,-1,0
27861,5,suicídio,0,0,0,-1,0
47961,5,minguou,-1,0,0,0,0
14350,5,misturar,-1,-1,0,0,0
8680,5,nitidamente,1,0,0,0,0
24666,5,ocupavam,1,0,0,0,0
18151,5,oponente,-1,-1,0,-1,0
17352,5,originou,1,0,0,0,0
32051,5,parto,-1,0,0,0,0
49729,5,patrocinam,1,0,0,0,0
27859,5,peçam,-1,0,0,0,0
23642,5,perturbação,-1,0,0,-1,0
47020,5,piorado,-1,0,0,0,0
18075,5,pioram,-1,0,0,0,0
40274,5,piore,-1,0,0,0,0
28821,5,pragas,1,0,0,0,0
21966,5,precisas,1,1,0,0,0
30737,5,preferível,1,-1,0,0,0
37140,5,prevaleceram,1,0,0,0,0
10994,5,prevalecia,1,0,0,0,0
48975,5,primazia,1,0,0,0,0
37606,5,produzirão,1,0,0,0,0
10952,5,prontidão,1,0,0,0,0
34359,5,prospere,1,0,0,0,0
19858,5,protegem,1,0,0,0,0
24324,5,protestavam,-1,0,0,0,0
16601,5,pune,-1,0,0,0,0
26635,5,puramente,1,0,0,0,0
43691,5,querida,1,1,0,0,0
34529,5,rachado,-1,0,0,0,0
20678,5,rebaixadas,-1,-1,0,0,0
7411,5,recebesse,1,0,0,0,0
36452,5,reclamaram,-1,0,0,0,0
28872,5,recuará,-1,0,0,0,0
12911,5,reduzia,-1,0,0,0,0
13031,5,reduziriam,-1,0,0,0,0
28584,5,refinado,1,1,0,0,0
26455,5,refinados,1,0,0,0,0
43123,5,reforçamos,1,0,0,0,0
31197,5,reforcem,1,0,0,0,0
23574,5,relaxadas,1,-1,0,0,0
24264,5,reprimir,-1,-1,0,1,0
37137,5,resgatando,1,0,0,0,0
38812,5,resgatou,1,0,0,0,0
13619,5,respeitarem,1,0,0,0,0
20923,5,respeitoso,1,1,0,1,0
29068,5,roubados,-1,-1,0,0,0
17150,5,seguram,1,0,0,0,0
13302,5,sinceridade,1,0,0,1,0
33329,5,subordinada,-1,0,0,0,0
31598,5,sugerimos,1,0,0,0,0
23527,5,superaria,1,0,0,0,0
20665,5,superarmos,1,0,0,0,0
15547,5,suportando,1,0,0,0,0
42290,5,sustentará,1,0,0,0,0
41087,5,sustentaram,1,0,0,0,0
7386,5,sutil,1,0,0,0,0
24495,5,temiam,-1,0,0,0,0
31897,5,temo,-1,0,0,0,0
13463,5,transtorno,-1,0,0,-1,0
30176,5,tratavam,1,0,0,0,0
15545,5,tremenda,-1,-1,0,0,0
23673,5,vencidas,1,-1,0,0,0
6124,5,vilões,-1,-1,0,0,0
29598,5,abandonados,0,-1,0,0,0
18132,5,abdicar,0,-1,0,0,0
26197,5,acostumadas,0,0,0,0,0
7688,5,adaptado,0,0,0,0,0
31245,5,adentrar,0,1,0,0,0
1995,5,adivinhar,0,1,0,0,0
18783,5,africanos,0,1,0,0,0
26309,5,aglutinar,0,0,0,0,0
37578,5,agradável,0,1,1,1,1
33964,5,aguerridos,0,0,0,0,0
27631,5,alastrar,0,0,0,0,0
36411,5,aliar,0,0,0,0,0
25765,5,alugar,0,1,0,0,0
36394,5,amistoso,0,1,0,1,0
14451,5,ancorado,0,-1,0,0,0
5329,5,ancorar,0,1,0,0,0
47733,5,anexados,0,0,0,0,0
28166,5,animadoras,0,1,0,0,0
22960,5,apegar,0,1,1,0,0
21648,5,aposentada,0,0,0,0,0
7327,5,aprimorado,0,1,0,1,0
38997,5,aprofundados,0,1,0,0,0
24610,5,aptas,0,1,0,0,0
6289,5,arbitrários,0,-1,0,0,0
24692,5,armar,0,1,0,0,0
35047,5,assalariado,0,-1,0,-1,0
26392,5,assalariados,0,-1,0,0,0
47491,5,assassinar,0,-1,0,-1,0
38443,5,assertivo,0,1,0,1,0
31695,5,atleta,0,1,0,1,0
37404,5,áurea,0,1,0,0,0
55526,5,avulsa,0,-1,0,0,0
35352,5,bacana,0,1,1,0,0
47052,5,bandido,0,-1,0,-1,0
2172,5,barulhenta,0,-1,0,0,0
29524,5,beber,0,0,0,0,0
21605,5,blindado,0,0,0,0,0
24064,5,breves,0,1,0,0,0
29783,5,burocrática,0,0,0,0,0
18302,5,burocrático,0,1,0,0,0
16088,5,cabal,0,1,0,0,0
26204,5,caber,0,0,0,0,0
35334,5,canalhas,0,-1,0,0,0
9564,5,canalizado,0,0,0,0,0
23330,5,caótica,0,-1,0,0,0
24843,5,caótico,0,-1,0,-1,0
8553,5,capacitados,0,1,0,0,0
26579,5,casada,0,1,0,0,0
27663,5,caseiros,0,0,0,0,0
20761,5,catastrófica,0,-1,0,0,0
12711,5,causadores,0,-1,0,0,0
25452,5,cegos,0,0,0,0,0
46193,5,chefiado,0,0,0,0,0
20002,5,comerciante,0,-1,0,0,0
40228,5,companheira,0,1,0,0,0
6244,5,comportados,0,-1,0,0,0
6004,5,computado,0,0,0,0,0
31530,5,comunistas,0,0,0,0,0
45257,5,conciliadora,0,1,0,0,0
12694,5,confinados,0,0,0,0,0
16729,5,conflituoso,0,-1,0,-1,0
26817,5,congruente,0,1,0,1,0
12825,5,conjugados,0,0,0,0,0
43367,5,cônscios,0,1,0,0,0
49191,5,constranger,0,-1,0,-1,0
16370,5,consumida,0,-1,0,0,0
21685,5,consumidas,0,-1,0,0,0
17699,5,contada,0,-1,0,0,0
31229,5,contínuos,0,0,0,0,0
24570,5,contornadas,0,-1,0,0,0
35801,5,copiar,0,0,0,0,0
28295,5,cordeiro,0,0,0,0,0
15633,5,cordial,0,1,0,1,0
24505,5,coreana,0,1,0,0,0
11351,5,cotidiana,0,0,0,0,0
39577,5,criteriosa,0,1,0,0,0
11471,5,crônico,0,0,0,0,0
12984,5,cuidadosos,0,1,0,0,0
34185,5,curiosa,0,0,0,0,0
18126,5,deduzida,0,0,0,0,0
26915,5,delegada,0,-1,0,0,0
38740,5,delegar,0,-1,0,0,0
12866,5,desastrosa,0,-1,0,0,0
14071,5,desastrosas,0,1,0,0,0
30600,5,descobertos,0,1,0,0,0
43911,5,desconsiderado,0,0,0,0,0
39946,5,desequilibradas,0,-1,0,0,0
8014,5,desfavorecidos,0,-1,0,0,0
43268,5,desgastante,0,0,-1,0,0
38742,5,designada,0,-1,0,0,0
8094,5,desligados,0,-1,0,0,0
8654,5,deslocado,0,-1,0,-1,0
51779,5,desmembrada,0,0,0,0,0
10322,5,desocupadas,0,-1,0,0,0
36465,5,desprovida,0,0,0,0,0
15993,5,devastadora,0,-1,0,0,0
46677,5,didático,0,0,0,0,0
3734,5,disfarçados,0,1,0,0,0
36702,5,dissuadir,0,0,0,0,0
26778,5,ditadores,0,-1,0,0,0
36457,5,ditos,0,1,0,0,0
10389,5,diversificado,0,1,0,0,0
13580,5,dizimada,0,-1,0,0,0
26383,5,dormir,0,1,0,0,0
25339,5,douto,0,1,0,1,0
10806,5,educativa,0,1,0,0,0
19863,5,emblemáticos,0,1,0,0,0
24059,5,embutida,0,0,0,0,0
23479,5,embutido,0,0,0,0,0
21633,5,embutidos,0,0,0,0,0
18054,5,empenhada,0,1,0,0,0
17940,5,empíricas,0,0,0,0,0
34890,5,encorajadoras,0,1,0,0,0
11421,5,energéticas,0,0,0,0,0
16916,5,engatar,0,1,0,0,0
10671,5,engolir,0,-1,-1,0,0
37132,5,engraçado,0,1,1,1,0
14543,5,envolta,0,0,0,0,0
10667,5,equilibrados,0,1,0,0,0
31401,5,equitativa,0,1,0,0,0
29032,5,escoar,0,0,0,0,0
37707,5,escocês,0,0,0,0,0
29757,5,especular,0,1,0,0,0
34483,5,espinhoso,0,-1,0,-1,0
19707,5,espionar,0,0,0,0,0
36162,5,estadista,0,1,0,0,0
30479,5,estagnadas,0,-1,0,0,0
30871,5,estrear,0,0,0,0,0
27340,5,esvaziar,0,-1,0,0,0
28529,5,éticos,0,1,0,0,0
45791,5,evidenciar,0,0,0,0,0
26399,5,expirar,0,1,0,0,0
41597,5,explicitar,0,1,0,0,0
26801,5,explícitos,0,0,0,0,0
4395,5,explorada,0,0,0,0,0
34930,5,farta,0,0,0,0,0
18744,5,filantrópicos,0,1,0,0,0
1042,5,filantropo,0,1,0,1,0
29677,5,fixadas,0,-1,0,0,0
44003,5,formadores,0,0,0,0,0
26485,5,fracassado,0,-1,0,-1,0
16935,5,fragilizados,0,-1,0,0,0
14592,5,fragmentar,0,-1,0,0,0
19216,5,garotos,0,-1,0,0,0
32014,5,genérico,0,0,0,0,0
38915,5,gênio,0,1,0,0,0
20103,5,genuína,0,1,0,0,0
29017,5,gravíssima,0,1,0,0,0
9588,5,gravíssimas,0,1,0,0,0
35680,5,gringos,0,-1,0,0,0
11776,5,heterogênea,0,0,0,0,0
28896,5,higiênico,0,0,0,0,0
48638,5,homofóbico,0,-1,0,0,0
33701,5,honestos,0,1,0,0,0
25118,5,honrosa,0,1,0,0,0
9098,5,horroroso,0,-1,0,-1,-1
21299,5,ignoradas,0,-1,0,0,0
14527,5,imaginação,0,1,0,0,0
32702,5,imaginário,0,0,0,0,0
46132,5,imensos,0,1,0,0,0
21417,5,imperdoável,0,-1,0,-1,0
35185,5,implícitos,0,-1,0,0,0
12357,5,impossíveis,0,-1,0,0,0
27592,5,improviso,0,-1,0,0,0
24919,5,inalterados,0,0,0,0,0
45123,5,inautênticas,0,-1,0,0,0
29769,5,incluso,0,0,0,0,0
42472,5,incomodados,0,-1,0,0,0
28200,5,incomuns,0,0,0,0,0
17875,5,inconsistente,0,-1,-1,-1,0
8063,5,indeterminada,0,-1,0,0,0
22770,5,indianas,0,0,0,0,0
29890,5,indissociáveis,0,0,0,0,0
29352,5,ineficazes,0,-1,0,0,0
23547,5,inequívoco,0,1,0,1,0
26261,5,inferir,0,0,0,0,0
9016,5,ínfima,0,-1,0,0,0
13390,5,inflamar,0,1,0,0,0
27035,5,inoportuno,0,-1,0,-1,0
15632,5,inóspito,0,-1,0,-1,0
4732,5,inspecionar,0,1,0,0,0
34183,5,inspirar,0,0,0,0,0
19566,5,instantânea,0,1,0,0,0
14106,5,instáveis,0,-1,0,0,0
11334,5,intactas,0,0,0,0,0
11532,5,interpretados,0,0,0,0,0
48273,5,íntimo,0,1,1,0,0
27184,5,inversa,0,0,0,0,0
44848,5,investigativas,0,0,0,0,0
16082,5,irrisória,0,-1,0,0,0
54254,5,israelenses,0,0,0,0,0
46919,5,jornalísticas,0,0,0,0,0
49356,5,juninas,0,1,0,0,0
25227,5,latas,0,-1,0,0,0
40021,5,lendário,0,1,0,1,0
46380,5,lícito,0,1,0,-1,0
25198,5,lotada,0,-1,0,0,0
26668,5,lotado,0,1,0,0,0
11747,5,louros,0,0,0,0,0
13511,5,louvável,0,1,0,1,0
47516,5,manipulado,0,-1,0,-1,0
5688,5,masculina,0,1,0,0,0
51407,5,matias,0,-1,0,-1,0
26912,5,mecânicas,0,0,0,0,0
40278,5,mediano,0,0,-1,0,0
15636,5,medieval,0,0,0,0,0
39188,5,memorandos,0,1,0,0,0
21518,5,modelar,0,1,0,0,0
47973,5,modificados,0,0,0,0,0
28455,5,momentânea,0,0,0,0,0
25182,5,montados,0,0,0,0,0
18270,5,nascente,0,-1,0,0,0
33996,5,nativa,0,0,0,0,0
27757,5,navais,0,0,0,0,0
30917,4,crônicos,0,0,0,0,0
22599,4,cubano,0,0,0,0,0
25373,4,cuidadosas,0,1,0,0,0
39206,4,cúmplices,0,0,0,0,0
21489,4,curadas,0,1,0,0,0
37410,4,curar,0,0,0,0,0
46717,4,deferida,0,1,0,0,0
38506,4,deletérios,0,-1,0,0,0
44243,4,deliberados,0,1,0,0,0
37407,4,demarcar,0,0,0,0,0
27399,4,demitida,0,-1,0,0,0
237,4,deprimidos,0,-1,0,0,0
34512,4,desacreditado,0,-1,0,-1,0
25308,4,desafetos,0,-1,0,0,0
33513,4,desafiante,0,0,0,0,0
10328,4,desalentadas,0,-1,0,0,0
23163,4,desastrosos,0,-1,0,0,0
51482,4,descabida,0,-1,0,0,0
49602,4,descabidas,0,-1,0,0,0
9634,4,descabido,0,-1,0,-1,0
23780,4,descansar,0,1,0,0,0
33426,4,descendentes,0,-1,0,0,0
19874,4,descolados,0,0,0,0,0
28845,4,desconfortáveis,0,-1,0,0,0
47891,4,desconsideradas,0,0,0,0,0
7208,4,desconsiderados,0,0,0,0,0
46849,4,desequilibrada,0,-1,0,0,0
23249,4,desesperada,0,-1,0,0,0
21614,4,desfalcar,0,-1,0,-1,0
30510,4,desligado,0,-1,0,-1,0
31802,4,desligar,0,1,0,0,0
11154,4,desmembrado,0,0,0,0,0
45617,4,desmembrar,0,1,0,0,0
13987,4,desocupados,0,-1,0,0,0
26125,4,despercebido,0,-1,0,-1,0
17395,4,desprezíveis,0,-1,0,0,0
42225,4,desrespeitadas,0,-1,0,0,0
37455,4,destituído,0,0,0,0,0
35317,4,destoante,0,-1,0,-1,0
22412,4,destrutiva,0,-1,0,0,0
17646,4,didática,0,0,0,0,0
34686,4,difundida,0,-1,0,0,0
12080,4,difundir,0,-1,0,0,0
39341,4,digerir,0,0,0,0,0
17935,4,diligentes,0,1,0,0,0
36625,4,disciplinadas,0,1,0,0,0
8221,4,discricionária,0,-1,0,0,0
36249,4,dissociar,0,1,0,0,0
3984,4,distorcidos,0,-1,0,0,0
37516,4,doentia,0,-1,0,0,0
33762,4,dolosos,0,-1,0,0,0
28020,4,domiciliadas,0,0,0,0,0
13613,4,ecológica,0,0,0,0,0
7742,4,educativas,0,1,0,0,0
14416,4,eleitas,0,0,0,0,0
14354,4,embalar,0,0,0,0,0
47076,4,embaraçar,0,-1,0,0,0
26047,4,embutidas,0,0,0,0,0
46870,4,emendar,0,0,0,0,0
14610,4,emperrado,0,-1,0,-1,0
35670,4,engarrafada,0,-1,0,0,0
3810,4,engrenar,0,1,0,0,0
40878,4,enterrada,0,0,0,0,0
20187,4,enveredar,0,0,0,0,0
14556,4,envolto,0,0,0,0,0
15126,4,equipadas,0,0,0,0,0
28532,4,equiparar,0,0,0,0,0
22461,4,escolhidas,0,0,0,0,0
41577,4,esperançosos,0,1,0,0,0
54981,4,espúrio,0,-1,0,-1,0
21191,4,esquecida,0,-1,0,0,0
32637,4,estacionar,0,0,0,0,0
8953,4,estático,0,0,-1,-1,0
20101,4,estocar,0,-1,0,0,0
19557,4,estranhos,0,0,0,0,0
7786,4,estúpido,0,-1,0,-1,0
29084,4,esvaziadas,0,-1,0,0,0
35266,4,étnicas,0,1,0,0,0
5153,4,exacerbar,0,0,0,0,0
31275,4,examinados,0,-1,0,0,0
24019,4,exigentes,0,0,0,0,0
47787,4,expedida,0,0,0,0,0
9680,4,experimentada,0,1,0,0,0
19970,4,exploradas,0,0,0,0,0
40657,4,extemporâneo,0,-1,0,-1,0
46616,4,extremista,0,-1,0,-1,0
16615,4,extremistas,0,-1,0,0,0
7794,4,factíveis,0,0,0,0,0
52616,4,faltante,0,-1,0,0,0
18577,4,fatalidade,0,-1,0,0,0
19724,4,fausto,0,1,0,0,0
35903,4,favoritas,0,1,0,0,0
37245,4,fiadores,0,1,0,0,0
18534,4,filosóficas,0,0,0,0,0
43999,4,florescer,0,0,0,0,0
21147,4,fragmentada,0,-1,0,0,0
17943,4,fraterno,0,1,0,1,0
22749,4,fronteiriça,0,-1,0,0,0
14679,4,fumar,0,1,0,0,0
29198,4,fundamentadas,0,1,0,0,0
40412,4,fundido,0,-1,0,0,0
17616,4,fundir,0,0,0,0,0
36746,4,fúnebre,0,-1,0,0,0
18916,4,galante,0,1,0,1,1
31579,4,gigantescos,0,0,0,0,0
20565,4,grassa,0,-1,0,0,0
30726,4,grávida,0,0,0,0,0
17847,4,guiadas,0,0,0,0,0
24475,4,heterogêneo,0,0,0,-1,0
20491,4,hipotética,0,-1,0,0,0
19777,4,horrenda,0,-1,0,0,0
26700,4,hospitaleiro,0,1,0,1,0
32444,4,humanitários,0,1,0,0,0
14815,4,idêntica,0,0,0,0,0
39427,4,ilegítimas,0,-1,0,0,0
46938,4,impagável,0,1,1,1,0
9626,4,imperativa,0,-1,0,0,0
13071,4,implantado,0,0,0,0,0
50282,4,implodir,0,0,0,0,0
9589,4,impreciso,0,-1,0,-1,0
25270,4,impressa,0,0,0,0,0
13483,4,imputar,0,0,0,0,0
25439,4,imutável,0,0,0,0,0
10758,4,inacreditáveis,0,0,0,0,0
42396,4,inadequadas,0,-1,0,0,0
23825,4,inapropriado,0,-1,0,0,0
11425,4,incessante,0,0,0,0,0
24051,4,inclinada,0,-1,0,0,0
10969,4,inclinado,0,-1,0,0,0
3281,4,inclinados,0,-1,0,0,0
27374,4,inclusos,0,-1,0,0,0
51294,4,indecisos,0,-1,0,0,0
19190,4,indesejáveis,0,-1,0,0,0
49173,4,indiciado,0,-1,0,-1,0
34608,4,indignada,0,-1,0,0,0
18095,4,inestimável,0,1,0,0,0
4677,4,informante,0,0,0,0,0
25843,4,inimagináveis,0,1,0,0,0
11061,4,inócua,0,0,0,0,0
12367,4,inquestionável,0,1,0,1,0
33847,4,insatisfeita,0,-1,0,0,0
40076,4,insistente,0,-1,0,0,0
